           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 16:20:38      4.3      112439      195    91.9%    193.6     0.9%     4.4%     0.2%     0.0%     3.4%     0.1%
May 16 16:21:49     38.7     1785195      195    91.8%    193.6     0.9%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:22:54     46.9     3010129      195    91.8%    193.6     0.9%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:24:10     40.5     3455202      195    91.8%    193.6     0.9%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:25:21     37.1     3900371      195    91.8%    193.6     0.9%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:26:24     35.5     4346120      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:27:43     33.2     4791216      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:28:58     31.0     5125072      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:30:23     28.9     5458857      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:31:23     28.2     5792630      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:32:25     27.0     6015219      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:33:28     26.4     6349473      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:34:29     29.0     7462400      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:35:29     32.9     9021033      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:36:37     33.9     9911206      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:37:38     37.0    11466055      195    91.7%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:38:39     37.5    12242308      195    91.7%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:39:44     39.1    13462365      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:40:56     40.6    14793018      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:41:57     41.7    15902418      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:43:00     43.2    17233088      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:44:01     44.1    18342229      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:45:04     45.4    19673260      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:46:05     45.9    20671170      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:47:28     47.4    22446010      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:48:31     48.9    23999188      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:49:33     49.6    25219085      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:50:42     49.9    26328071      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:51:46     50.9    27770164      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:52:47     51.0    28656939      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:53:56     51.8    30098961      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:55:07     52.5    31540732      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:56:07     53.4    32982353      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:57:10     53.8    34202957      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:58:12     53.8    35090229      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 16:59:28     54.7    36864507      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 17:00:29     55.8    38528236      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
May 16 17:01:32     56.1    39748398      195    91.8%    193.7     0.8%     4.5%     0.2%     0.0%     3.5%     0.1%
