           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 16:27:26      5.2      112425      195    92.3%    193.7     0.8%     4.4%     0.2%     0.0%     3.1%     0.1%
May 16 16:28:35     32.8     1339998      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:29:45     44.4     2676084      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:30:47     46.0     3566377      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:31:51     46.8     4457206      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:32:51     46.8     5236040      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:34:14     49.5     6683226      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:35:14     49.9     7574010      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:36:22     50.3     8575539      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:37:24     49.8     9354583      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:38:27     48.3     9911966      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:39:34     48.7    10911390      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:40:34     48.1    11576542      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.3%     0.1%
May 16 16:41:36     49.2    12685962      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:42:53     49.0    13683715      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:44:00     50.8    15125739      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:45:05     48.9    15458299      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:46:05     48.8    16235067      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:47:48     49.6    17898617      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:48:48     49.4    18674794      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:49:49     49.6    19562144      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:50:49     49.4    20338551      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:51:59     49.3    21226176      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:53:00     50.4    22556774      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:54:10     49.5    23111700      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:55:11     50.0    24220480      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:56:21     50.3    25329921      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:57:21     50.0    25995050      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:58:21     50.3    26993499      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 16:59:21     50.4    27880445      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:00:43     50.3    28989720      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:01:44     50.5    29987720      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:02:58     50.8    31208170      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:04:09     51.5    32650318      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:05:10     51.7    33648087      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:06:25     51.1    34313697      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:07:36     51.7    35755490      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:08:36     51.5    36420912      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:09:53     52.1    37973655      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:10:58     53.0    39637056      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:12:01     52.4    40080707      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:13:05     53.2    41633230      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:14:07     53.3    42631120      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:15:25     53.0    43518483      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:16:41     53.6    45182104      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:17:42     54.0    46401908      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:18:42     54.1    47400173      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:20:06     53.9    48508923      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:21:31     54.5    50283223      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:22:31     54.7    51392427      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:23:43     54.5    52279284      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:24:55     54.8    53721233      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:25:56     55.0    54830063      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:27:02     55.1    55939317      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
May 16 17:28:03     55.9    57713835      195    92.1%    193.7     0.8%     4.4%     0.2%     0.0%     3.2%     0.1%
