           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 15:33:32    220.6     3676461      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:34:41    111.9     4010224      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:36:29     88.0     5790637      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:37:44     84.8     7348253      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:38:44     87.3     9017180      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:39:45     76.8     9239638      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:41:03     75.3    10685360      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:42:08     76.5    12237505      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:43:14     74.2    13235117      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:44:26     71.8    14233176      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:45:46     72.6    16006865      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:46:49     73.8    17558958      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:48:04     69.5    18002599      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:49:47     69.2    19887271      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:50:48     69.3    21106878      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:51:56     67.3    21772420      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:52:57     68.9    23435412      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:54:05     66.8    23989506      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:55:25     66.7    25430924      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:56:39     66.9    26872243      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:57:40     66.8    27980447      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
May 16 15:58:46     66.5    29089487      195    93.4%    193.8     0.8%     3.4%     0.1%     0.0%     3.0%     0.1%
