           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 16:27:24      5.3      112471      195    93.4%    193.6     0.8%     3.0%     0.1%     0.0%     3.4%     0.1%
May 16 16:28:39     37.3     1563248      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:29:40     45.5     2677269      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:30:42     42.5     3233857      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:31:44     45.4     4236377      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:32:46     44.4     4904313      195    93.3%    193.6     0.8%     3.0%     0.1%     0.0%     3.4%     0.1%
May 16 16:34:04     48.0     6352141      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:35:04     46.4     6908721      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:36:23     47.0     8022660      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:37:28     46.6     8801896      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:38:38     45.5     9470332      195    93.3%    193.6     0.8%     3.1%     0.2%     0.0%     3.4%     0.1%
May 16 16:39:44     46.7    10583170      195    93.3%    193.6     0.8%     3.1%     0.2%     0.0%     3.4%     0.1%
May 16 16:40:58     46.8    11581398      195    93.3%    193.6     0.8%     3.1%     0.2%     0.0%     3.4%     0.1%
May 16 16:42:01     47.5    12580390      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:43:05     46.5    13134942      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:44:29     47.7    14577571      195    93.3%    193.6     0.8%     3.1%     0.2%     0.0%     3.4%     0.1%
May 16 16:45:33     46.8    15132093      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:46:33     46.8    15909018      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:48:04     47.2    17240320      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:49:09     48.4    18571871      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:50:34     47.0    19126475      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:51:52     47.4    20347343      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:52:54     47.9    21346462      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:54:04     47.8    22233703      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:55:10     48.0    23232689      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:56:22     48.1    24230853      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:57:25     47.8    24897114      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:58:27     47.9    25784314      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 16:59:51     47.7    26783200      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:01:03     47.9    27892371      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:02:03     48.4    29002190      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:03:04     48.6    29889563      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:04:08     49.6    31443513      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:05:09     49.7    32331633      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:06:14     49.2    32886067      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:07:15     49.3    33773778      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:08:25     49.5    34883061      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:09:45     50.3    36547436      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:10:46     51.1    37990006      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:11:52     50.4    38433587      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:13:09     51.2    40097918      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:14:10     51.3    41096463      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:15:43     50.7    41872993      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:16:51     51.5    43537560      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:17:51     51.9    44757851      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:18:53     52.3    45978588      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:20:04     52.0    46755149      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
May 16 17:21:31     52.6    48530304      195    93.3%    193.6     0.8%     3.1%     0.1%     0.0%     3.4%     0.1%
