           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 15:34:57     85.9     3458192      195    94.0%    193.4     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:36:13     76.3     4683864      195    94.0%    193.5     0.9%     2.6%     0.2%     0.0%     3.2%     0.1%
May 16 15:37:37     69.8     5909422      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:38:38     64.7     6577644      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:40:02     61.5     7692063      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:41:04     59.6     8471577      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:43:06     55.1     9697654      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:44:16     57.5    11253577      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:45:19     54.4    11586451      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:46:34     56.2    13140703      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:47:40     53.4    13473547      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:48:55     54.2    14805773      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:49:55     53.0    15360595      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:51:02     53.8    16581799      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:52:24     51.1    16914668      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:53:25     51.5    17913973      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:54:28     51.7    18912661      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:55:43     51.5    19912122      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:56:48     50.9    20578212      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:57:50     50.9    21466695      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:58:53     51.7    22687715      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 15:59:56     50.4    23020802      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:01:06     50.9    24241355      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:02:06     50.1    24685985      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:03:15     50.6    25906436      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:04:18     49.6    26239571      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:05:22     50.4    27571518      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:06:36     49.1    27904361      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:07:39     50.0    29236709      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:08:40     49.5    29791586      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.2%     0.1%
May 16 16:09:48     49.4    30680244      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:10:57     49.7    31790570      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:11:59     49.0    32234691      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:13:18     49.1    33344323      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:14:22     49.9    34787225      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:15:30     49.0    35120426      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:16:30     49.4    36230362      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:17:32     48.9    36674113      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:18:32     49.6    38006280      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:19:32     49.1    38450048      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:20:54     49.5    39893120      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:21:54     49.4    40670146      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:23:10     49.4    41669044      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:24:10     49.5    42556693      195    94.0%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:25:13     49.2    43223065      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:26:14     49.3    44110712      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:27:36     49.2    45109834      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:28:40     48.7    45553609      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:29:43     48.8    46552745      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:30:46     48.3    46885597      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:32:02     48.0    47551590      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:33:02     48.3    48661335      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:34:18     47.8    49215973      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:35:20     48.0    50215048      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:36:44     47.3    50658783      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:37:46     47.7    51879713      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:39:01     47.1    52212643      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:40:03     46.8    52656452      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:41:16     46.8    53655781      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:42:20     46.7    54321384      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:43:37     46.3    54876486      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:44:50     46.5    55986181      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:45:51     46.3    56541084      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:46:55     46.1    57096266      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:48:25     45.8    57872882      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:49:47     46.1    59315861      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:50:48     45.6    59537727      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:52:02     45.8    60647863      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:53:03     45.5    61091608      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:54:08     45.6    61979535      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:55:08     45.5    62645482      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
May 16 16:56:14     45.4    63311264      195    94.1%    193.5     0.9%     2.6%     0.1%     0.0%     3.1%     0.1%
