           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 19:26:55      3.5      112420      195    92.6%    193.7     0.8%     4.3%     0.2%     0.0%     2.8%     0.1%
May 16 19:28:08     35.9     1896561      195    92.4%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:29:09     51.2     3566619      195    92.4%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:30:20     43.6     3900409      195    92.4%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:31:24     50.9     5459022      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:32:27     46.4     5792751      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:33:41     49.8     7239160      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:34:41     52.3     8463973      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 19:36:25     49.6     9465284      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 19:37:45     51.7    11020268      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 19:40:23     50.7    13016152      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 19:41:25     52.7    14460028      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:43:46     52.5    16455661      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:44:51     54.0    17897666      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:45:51     55.2    19228724      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 19:47:04     54.6    20115731      195    92.4%    193.8     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
