           Time    Speed        Read     Read   Mapped   Mapped   Mapped   Mapped Unmapped Unmapped Unmapped Unmapped
                    M/hr      number   length   unique   length   MMrate    multi   multi+       MM    short    other
May 16 15:35:06     60.0     2564575      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:36:33     46.6     3121539      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:37:37     51.3     4345448      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:38:45     45.2     4679218      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:39:52     41.0     5013483      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:40:58     38.0     5347726      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:42:11     36.0     5792739      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:43:19     34.1     6126648      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:44:39     32.5     6571671      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:45:44     31.9     7016676      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:46:45     31.0     7350390      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:47:48     30.2     7684635      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:48:57     29.7     8130056      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:50:05     28.9     8463951      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:51:18     28.5     8908960      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:52:39     27.9     9353958      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:53:51     27.6     9799110      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:54:51     27.5    10243970      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:55:51     27.2    10576866      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:56:51     26.9    10909383      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.9%     0.1%
May 16 15:58:00     27.0    11463633      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 15:59:15     26.5    11796307      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
May 16 16:00:22     26.4    12239751      195    92.5%    193.7     0.8%     4.4%     0.2%     0.0%     2.8%     0.1%
