"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"1","1","1",1,4,5,2,5,7,2,8,4,3,7,7,2,7,7,34,34,74,108,35,14,32.4074074074074,12.962962962963,68.5185185185185,31.4814814814815
"2","1","2",0,2,5,3,3,11,3,8,2,6,9,8,5,6,8,26,35,73,108,26,20,24.0740740740741,18.5185185185185,67.5925925925926,32.4074074074074
"3","1","3",11,8,8,5,7,9,5,3,7,5,8,3,5,3,3,2,57,38,95,13,17,13.6842105263158,17.8947368421053,40,60
"4","1","4",4,5,6,5,8,1,2,6,4,6,3,3,3,5,6,9,39,40,79,13,4,16.4556962025316,5.06329113924051,50.6329113924051,49.3670886075949
"5","1","5",0,2,3,3,4,3,5,0,2,3,4,2,2,3,0,0,22,17,39,0,7,0,17.9487179487179,43.5897435897436,56.4102564102564
"6","1","6",5,4,5,0,4,1,0,2,3,1,0,2,1,1,2,0,23,11,34,5,1,14.7058823529412,2.94117647058824,32.3529411764706,67.6470588235294
"7","10","1",1,2,5,1,4,7,1,6,3,4,6,6,3,4,6,3,30,35,65,4,13,6.15384615384615,20,53.8461538461538,46.1538461538462
"8","10","2",5,3,2,1,2,0,0,5,3,0,0,4,1,4,5,37,18,57,75,42,0,56,0,76,24
"9","10","3",0,0,0,0,0,1,0,2,0,0,1,2,0,2,2,29,3,39,42,29,2,69.0476190476191,4.76190476190476,92.8571428571429,7.14285714285714
"10","10","4",0,0,1,0,1,1,1,1,0,1,1,2,0,2,1,19,7,27,34,19,2,55.8823529411765,5.88235294117647,79.4117647058823,20.5882352941176
"11","10","5",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,6,8,1,0,12.5,0,75,25
"12","10","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,1,0,25,0,100,0
"13","11","1",2,1,1,4,2,5,1,8,1,4,6,4,3,5,7,45,24,78,102,47,11,46.078431372549,10.7843137254902,76.4705882352941,23.5294117647059
"14","11","2",1,1,7,12,7,9,12,8,1,18,9,8,11,8,7,17,57,82,139,18,18,12.9496402877698,12.9496402877698,58.9928057553957,41.0071942446043
"15","11","3",0,1,0,8,3,3,2,9,1,7,6,3,5,6,10,35,27,75,102,35,9,34.3137254901961,8.82352941176471,73.5294117647059,26.4705882352941
"16","11","4",0,0,1,5,2,4,3,2,0,5,5,0,3,2,2,4,18,23,41,4,9,9.75609756097561,21.9512195121951,56.0975609756098,43.9024390243902
"17","11","5",0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,4,4,8,0,1,0,12.5,50,50
"18","11","6",0,0,1,0,1,3,0,1,0,1,3,1,1,1,2,1,8,11,19,1,6,5.26315789473684,31.5789473684211,57.8947368421053,42.1052631578947
"19","112","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"20","112","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"21","112","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"22","112","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"23","112","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"24","112","6",0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,11,11,22,0,19,0,86.3636363636364,50,50
"25","12","1",28,10,11,7,12,8,6,3,10,7,9,2,5,3,3,2,86,43,129,30,17,23.2558139534884,13.1782945736434,33.3333333333333,66.6666666666667
"26","12","2",17,9,12,5,13,7,9,1,9,8,8,5,4,6,1,1,75,43,118,18,15,15.2542372881356,12.7118644067797,36.4406779661017,63.5593220338983
"27","12","3",45,8,9,1,11,1,1,0,9,2,2,0,0,1,0,0,79,14,93,45,3,48.3870967741936,3.2258064516129,15.0537634408602,84.9462365591398
"28","12","4",74,5,3,2,3,0,2,0,5,0,0,0,2,0,0,0,92,7,99,74,0,74.7474747474748,0,7.07070707070707,92.9292929292929
"29","12","5",38,4,3,1,3,2,1,0,4,0,2,0,1,0,0,0,55,7,62,38,4,61.2903225806452,6.45161290322581,11.2903225806452,88.7096774193548
"30","12","6",34,3,4,0,4,0,0,0,3,1,0,0,0,0,0,0,48,4,52,34,0,65.3846153846154,0,7.69230769230769,92.3076923076923
"31","13","1",6,3,3,4,5,4,5,2,4,4,6,2,3,4,2,2,35,27,62,8,10,12.9032258064516,16.1290322580645,43.5483870967742,56.4516129032258
"32","13","2",31,5,4,2,3,2,2,1,4,1,1,1,3,0,1,0,52,12,64,31,3,48.4375,4.6875,18.75,81.25
"33","13","3",17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,22,17,0,77.2727272727273,0,4.54545454545455,95.4545454545455
"34","13","4",11,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,17,1,18,11,0,61.1111111111111,0,5.55555555555556,94.4444444444444
"35","13","5",9,2,1,1,2,0,1,0,2,0,1,0,0,1,0,0,19,4,23,9,1,39.1304347826087,4.34782608695652,17.3913043478261,82.6086956521739
"36","13","6",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,27,0,90,0,0,100
"37","14","1",5,6,9,3,7,10,4,3,6,6,8,4,5,3,4,18,48,56,104,23,18,22.1153846153846,17.3076923076923,53.8461538461538,46.1538461538462
"38","14","2",4,4,1,5,1,1,5,1,3,2,1,1,5,1,1,4,24,19,43,8,2,18.6046511627907,4.65116279069767,44.1860465116279,55.8139534883721
"39","14","3",21,3,3,0,3,0,0,0,4,0,0,0,0,0,0,0,33,4,37,21,0,56.7567567567568,0,10.8108108108108,89.1891891891892
"40","14","4",17,2,3,0,3,2,0,0,3,1,2,0,0,0,0,0,30,6,36,17,4,47.2222222222222,11.1111111111111,16.6666666666667,83.3333333333333
"41","14","5",26,2,2,0,2,0,0,0,3,0,0,0,0,0,0,0,35,3,38,26,0,68.4210526315789,0,7.89473684210526,92.1052631578947
"42","14","6",6,6,6,0,5,1,0,0,5,0,1,0,0,0,0,0,26,7,33,6,2,18.1818181818182,6.06060606060606,21.2121212121212,78.7878787878788
"43","15","1",22,9,10,2,10,3,1,1,9,3,3,1,1,1,1,1,59,22,81,23,6,28.3950617283951,7.40740740740741,27.1604938271605,72.8395061728395
"44","15","2",38,12,13,4,13,4,4,0,11,6,4,0,4,0,0,0,90,26,116,38,8,32.7586206896552,6.89655172413793,22.4137931034483,77.5862068965517
"45","15","3",23,9,11,2,11,5,2,2,9,4,5,2,2,2,2,4,67,31,98,27,10,27.5510204081633,10.2040816326531,31.6326530612245,68.3673469387755
"46","15","4",20,10,6,6,6,16,4,4,11,2,16,2,6,2,4,1,75,44,119,21,32,17.6470588235294,26.890756302521,36.9747899159664,63.0252100840336
"47","15","5",12,9,6,10,7,5,9,4,9,7,6,3,9,4,4,6,65,48,113,18,11,15.929203539823,9.73451327433628,42.4778761061947,57.5221238938053
"48","15","6",18,7,8,3,6,3,3,4,7,4,1,4,5,2,4,5,53,34,87,23,4,26.4367816091954,4.59770114942529,39.0804597701149,60.9195402298851
"49","16","1",60,13,15,4,13,16,10,1,13,6,14,7,6,5,1,0,135,52,187,60,30,32.0855614973262,16.0427807486631,27.807486631016,72.192513368984
"50","16","2",124,6,5,1,5,0,1,0,6,0,0,0,1,0,0,0,145,7,152,124,0,81.5789473684211,0,4.60526315789474,95.3947368421053
"51","16","3",128,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,134,1,135,128,0,94.8148148148148,0,0.740740740740741,99.2592592592593
"52","16","4",70,10,10,0,9,6,0,0,9,0,6,0,0,0,0,0,107,16,123,70,12,56.9105691056911,9.75609756097561,13.0081300813008,86.9918699186992
"53","16","5",73,5,4,1,4,0,1,0,5,0,0,0,1,0,0,0,91,6,97,73,0,75.2577319587629,0,6.18556701030928,93.8144329896907
"54","16","6",64,2,3,0,3,0,0,0,2,1,0,0,0,0,0,0,75,3,78,64,0,82.0512820512821,0,3.84615384615385,96.1538461538462
"55","17","1",54,15,18,1,16,3,2,0,14,4,2,1,2,0,0,0,111,24,135,54,5,40,3.7037037037037,17.7777777777778,82.2222222222222
"56","17","2",54,3,1,2,1,0,3,0,4,0,0,1,3,0,0,0,67,8,75,54,0,72,0,10.6666666666667,89.3333333333333
"57","17","3",30,2,1,1,2,1,1,0,2,0,2,0,0,1,0,0,41,5,46,30,3,65.2173913043478,6.52173913043478,10.8695652173913,89.1304347826087
"58","17","4",21,3,3,1,4,4,1,0,3,2,4,0,1,0,0,0,39,11,50,21,8,42,16,22,78
"59","17","5",26,3,3,0,3,0,1,0,3,1,0,0,1,0,0,0,38,6,44,26,0,59.0909090909091,0,13.6363636363636,86.3636363636364
"60","17","6",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,20,0,86.9565217391304,0,0,100
"61","18","1",1,2,2,1,2,6,2,5,2,1,6,6,1,6,5,18,22,47,69,19,12,27.536231884058,17.3913043478261,68.1159420289855,31.8840579710145
"62","18","2",1,1,5,2,4,9,2,7,1,6,9,7,3,7,8,26,33,68,101,27,18,26.7326732673267,17.8217821782178,67.3267326732673,32.6732673267327
"63","18","3",2,3,3,9,7,11,9,7,3,9,15,7,5,11,8,15,52,75,127,17,26,13.3858267716535,20.4724409448819,59.0551181102362,40.9448818897638
"64","18","4",72,14,15,3,14,7,5,1,15,4,6,3,5,1,1,0,134,35,169,72,13,42.603550295858,7.69230769230769,20.7100591715976,79.2899408284024
