0,Info,20/1/23 11:20,Service 'ymaze_inLT' : Execution start,,
34.801,Info,Arena,2,Enter_Zone,4
34.835,Info,Arena,1,Exit_Zone,2
34.835,Info,Arena,1,Enter_Zone,4
35.055,Info,Arena,2,Exit_Zone,4
35.055,Info,Arena,2,Enter_Zone,3
35.09,Info,Arena,1,Exit_Zone,4
35.09,Info,Arena,1,Enter_Zone,3
35.289,Info,Arena,7,Exit_Zone,1
35.289,Info,Arena,7,Enter_Zone,4
35.417,Info,Arena,7,Exit_Zone,4
35.417,Info,Arena,7,Enter_Zone,2
36.765,Info,Arena,5,Exit_Zone,1
36.765,Info,Arena,5,Enter_Zone,4
36.884,Info,Arena,3,Exit_Zone,2
36.884,Info,Arena,3,Enter_Zone,4
37.066,Info,Arena,5,Exit_Zone,4
37.066,Info,Arena,5,Enter_Zone,1
37.314,Info,Arena,3,Exit_Zone,4
37.314,Info,Arena,3,Enter_Zone,1
38.184,Info,Arena,6,Exit_Zone,1
38.184,Info,Arena,6,Enter_Zone,4
38.312,Info,Arena,2,Exit_Zone,3
38.312,Info,Arena,2,Enter_Zone,4
38.437,Info,Arena,6,Exit_Zone,4
38.437,Info,Arena,6,Enter_Zone,2
38.614,Info,Arena,5,Exit_Zone,1
38.614,Info,Arena,5,Enter_Zone,4
38.689,Info,Arena,2,Exit_Zone,4
38.689,Info,Arena,2,Enter_Zone,1
38.83,Info,Arena,5,Exit_Zone,4
38.83,Info,Arena,5,Enter_Zone,2
39.62,Info,Arena,5,Exit_Zone,2
39.62,Info,Arena,5,Enter_Zone,3
39.653,Info,Arena,5,Exit_Zone,3
39.653,Info,Arena,5,Enter_Zone,2
39.853,Info,Arena,1,Exit_Zone,3
39.853,Info,Arena,1,Enter_Zone,4
40.1,Info,Arena,3,Exit_Zone,1
40.1,Info,Arena,3,Enter_Zone,4
40.136,Info,Arena,1,Exit_Zone,4
40.136,Info,Arena,1,Enter_Zone,1
40.506,Info,Arena,3,Exit_Zone,4
40.506,Info,Arena,3,Enter_Zone,3
40.615,Info,Arena,6,Exit_Zone,2
40.615,Info,Arena,6,Enter_Zone,4
40.725,Info,Arena,2,Exit_Zone,1
40.725,Info,Arena,2,Enter_Zone,4
40.837,Info,Arena,6,Exit_Zone,4
40.837,Info,Arena,6,Enter_Zone,2
40.92,Info,Arena,5,Exit_Zone,2
40.92,Info,Arena,5,Enter_Zone,4
41.028,Info,Arena,2,Exit_Zone,4
41.028,Info,Arena,2,Enter_Zone,3
41.207,Info,Arena,5,Exit_Zone,4
41.207,Info,Arena,5,Enter_Zone,3
41.936,Info,Arena,1,Exit_Zone,1
41.936,Info,Arena,1,Enter_Zone,4
41.998,Info,Arena,1,Exit_Zone,4
41.998,Info,Arena,1,Enter_Zone,2
42.407,Info,Arena,4,Exit_Zone,2
42.407,Info,Arena,4,Enter_Zone,4
42.668,Info,Arena,5,Exit_Zone,3
42.668,Info,Arena,5,Enter_Zone,4
42.701,Info,Arena,4,Exit_Zone,4
42.701,Info,Arena,4,Enter_Zone,1
42.808,Info,Arena,5,Exit_Zone,4
42.808,Info,Arena,5,Enter_Zone,1
42.891,Info,Arena,4,Exit_Zone,1
42.891,Info,Arena,4,Enter_Zone,4
42.925,Info,Arena,4,Exit_Zone,4
42.925,Info,Arena,4,Enter_Zone,2
43.809,Info,Arena,6,Exit_Zone,2
43.809,Info,Arena,6,Enter_Zone,4
43.989,Info,Arena,6,Exit_Zone,4
43.989,Info,Arena,6,Enter_Zone,1
44.223,Info,Arena,5,Exit_Zone,1
44.223,Info,Arena,5,Enter_Zone,4
44.325,Info,Arena,5,Exit_Zone,4
44.325,Info,Arena,5,Enter_Zone,3
47.407,Info,Arena,3,Exit_Zone,3
47.407,Info,Arena,3,Enter_Zone,4
47.677,Info,Arena,3,Exit_Zone,4
47.677,Info,Arena,3,Enter_Zone,2
47.815,Info,Arena,1,Exit_Zone,2
47.815,Info,Arena,1,Enter_Zone,4
48.174,Info,Arena,1,Exit_Zone,4
48.174,Info,Arena,1,Enter_Zone,2
48.242,Info,Arena,5,Exit_Zone,3
48.242,Info,Arena,5,Enter_Zone,4
48.415,Info,Arena,5,Exit_Zone,4
48.415,Info,Arena,5,Enter_Zone,1
49.237,Info,Arena,4,Exit_Zone,2
49.237,Info,Arena,4,Enter_Zone,4
49.304,Info,Arena,4,Exit_Zone,4
49.304,Info,Arena,4,Enter_Zone,1
49.777,Info,Arena,2,Exit_Zone,3
49.777,Info,Arena,2,Enter_Zone,4
50.104,Info,Arena,2,Exit_Zone,4
50.104,Info,Arena,2,Enter_Zone,2
50.211,Info,Arena,5,Exit_Zone,1
50.211,Info,Arena,5,Enter_Zone,4
50.352,Info,Arena,7,Exit_Zone,2
50.352,Info,Arena,7,Enter_Zone,4
50.387,Info,Arena,7,Exit_Zone,4
50.387,Info,Arena,7,Enter_Zone,2
50.459,Info,Arena,5,Exit_Zone,4
50.459,Info,Arena,5,Enter_Zone,3
50.459,Info,Arena,7,Exit_Zone,2
50.459,Info,Arena,7,Enter_Zone,4
50.709,Info,Arena,3,Exit_Zone,2
50.709,Info,Arena,3,Enter_Zone,4
50.709,Info,Arena,8,Exit_Zone,3
50.709,Info,Arena,8,Enter_Zone,4
50.747,Info,Arena,1,Exit_Zone,2
50.747,Info,Arena,1,Enter_Zone,4
50.822,Info,Arena,7,Exit_Zone,4
50.822,Info,Arena,7,Enter_Zone,3
50.822,Info,Arena,8,Exit_Zone,4
50.822,Info,Arena,8,Enter_Zone,1
51.011,Info,Arena,1,Exit_Zone,4
51.011,Info,Arena,1,Enter_Zone,1
51.084,Info,Arena,3,Exit_Zone,4
51.084,Info,Arena,3,Enter_Zone,1
51.542,Info,Arena,6,Exit_Zone,1
51.542,Info,Arena,6,Enter_Zone,3
52.72,Info,Arena,5,Exit_Zone,3
52.72,Info,Arena,5,Enter_Zone,4
53.008,Info,Arena,2,Exit_Zone,2
53.008,Info,Arena,2,Enter_Zone,4
53.045,Info,Arena,5,Exit_Zone,4
53.045,Info,Arena,5,Enter_Zone,1
53.045,Info,Arena,7,Exit_Zone,3
53.045,Info,Arena,7,Enter_Zone,4
53.252,Info,Arena,2,Exit_Zone,4
53.252,Info,Arena,2,Enter_Zone,3
53.786,Info,Arena,4,Exit_Zone,1
53.786,Info,Arena,4,Enter_Zone,4
53.926,Info,Arena,4,Exit_Zone,4
53.926,Info,Arena,4,Enter_Zone,1
53.926,Info,Arena,7,Exit_Zone,4
53.926,Info,Arena,7,Enter_Zone,3
54.26,Info,Arena,8,Exit_Zone,1
54.26,Info,Arena,8,Enter_Zone,2
54.497,Info,Arena,5,Exit_Zone,1
54.497,Info,Arena,5,Enter_Zone,4
54.563,Info,Arena,6,Exit_Zone,3
54.563,Info,Arena,6,Enter_Zone,4
54.705,Info,Arena,5,Exit_Zone,4
54.705,Info,Arena,5,Enter_Zone,3
55.402,Info,Arena,6,Exit_Zone,4
55.402,Info,Arena,6,Enter_Zone,1
55.471,Info,Arena,2,Exit_Zone,3
55.471,Info,Arena,2,Enter_Zone,4
55.612,Info,Arena,2,Exit_Zone,4
55.612,Info,Arena,2,Enter_Zone,2
56.343,Info,Arena,5,Exit_Zone,3
56.343,Info,Arena,5,Enter_Zone,4
56.51,Info,Arena,5,Exit_Zone,4
56.51,Info,Arena,5,Enter_Zone,1
57.283,Info,Arena,5,Exit_Zone,1
57.283,Info,Arena,5,Enter_Zone,3
57.312,Info,Arena,5,Exit_Zone,3
57.312,Info,Arena,5,Enter_Zone,1
57.974,Info,Arena,5,Exit_Zone,1
57.974,Info,Arena,5,Enter_Zone,4
58.141,Info,Arena,5,Exit_Zone,4
58.141,Info,Arena,5,Enter_Zone,3
58.885,Info,Arena,7,Exit_Zone,3
58.885,Info,Arena,7,Enter_Zone,4
58.988,Info,Arena,8,Exit_Zone,2
58.988,Info,Arena,8,Enter_Zone,4
59.023,Info,Arena,7,Exit_Zone,4
59.023,Info,Arena,7,Enter_Zone,2
59.023,Info,Arena,8,Exit_Zone,4
59.023,Info,Arena,8,Enter_Zone,3
59.057,Info,Arena,1,Exit_Zone,1
59.057,Info,Arena,1,Enter_Zone,4
59.057,Info,Arena,2,Exit_Zone,2
59.057,Info,Arena,2,Enter_Zone,4
59.406,Info,Arena,2,Exit_Zone,4
59.406,Info,Arena,2,Enter_Zone,3
59.441,Info,Arena,1,Exit_Zone,4
59.441,Info,Arena,1,Enter_Zone,2
60.507,Info,Arena,5,Exit_Zone,3
60.507,Info,Arena,5,Enter_Zone,4
60.706,Info,Arena,5,Exit_Zone,4
60.706,Info,Arena,5,Enter_Zone,1
61.472,Info,Arena,8,Exit_Zone,3
61.472,Info,Arena,8,Enter_Zone,4
61.572,Info,Arena,8,Exit_Zone,4
61.572,Info,Arena,8,Enter_Zone,3
63.205,Info,Arena,5,Exit_Zone,1
63.205,Info,Arena,5,Enter_Zone,4
63.439,Info,Arena,5,Exit_Zone,4
63.439,Info,Arena,5,Enter_Zone,3
64.173,Info,Arena,2,Exit_Zone,3
64.173,Info,Arena,2,Enter_Zone,4
64.372,Info,Arena,2,Exit_Zone,4
64.372,Info,Arena,2,Enter_Zone,2
64.538,Info,Arena,6,Exit_Zone,1
64.538,Info,Arena,6,Enter_Zone,4
64.806,Info,Arena,6,Exit_Zone,4
64.806,Info,Arena,6,Enter_Zone,2
64.949,Info,Arena,5,Exit_Zone,3
64.949,Info,Arena,5,Enter_Zone,4
65.116,Info,Arena,5,Exit_Zone,4
65.116,Info,Arena,5,Enter_Zone,2
65.405,Info,Arena,5,Exit_Zone,2
65.405,Info,Arena,5,Enter_Zone,3
65.439,Info,Arena,5,Exit_Zone,3
65.439,Info,Arena,5,Enter_Zone,2
65.639,Info,Arena,6,Exit_Zone,2
65.639,Info,Arena,6,Enter_Zone,4
65.772,Info,Arena,8,Exit_Zone,3
65.772,Info,Arena,8,Enter_Zone,4
65.839,Info,Arena,6,Exit_Zone,4
65.839,Info,Arena,6,Enter_Zone,1
65.839,Info,Arena,8,Exit_Zone,4
65.839,Info,Arena,8,Enter_Zone,1
66.054,Info,Arena,6,Exit_Zone,1
66.054,Info,Arena,6,Enter_Zone,4
66.125,Info,Arena,2,Exit_Zone,2
66.125,Info,Arena,2,Enter_Zone,4
66.158,Info,Arena,6,Exit_Zone,4
66.158,Info,Arena,6,Enter_Zone,2
66.384,Info,Arena,2,Exit_Zone,4
66.384,Info,Arena,2,Enter_Zone,3
68.572,Info,Arena,7,Exit_Zone,2
68.572,Info,Arena,7,Enter_Zone,4
68.605,Info,Arena,5,Exit_Zone,2
68.605,Info,Arena,5,Enter_Zone,4
68.88,Info,Arena,5,Exit_Zone,4
68.88,Info,Arena,5,Enter_Zone,3
69.105,Info,Arena,7,Exit_Zone,4
69.105,Info,Arena,7,Enter_Zone,1
69.511,Info,Arena,6,Exit_Zone,2
69.511,Info,Arena,6,Enter_Zone,4
69.608,Info,Arena,6,Exit_Zone,4
69.608,Info,Arena,6,Enter_Zone,3
69.772,Info,Arena,1,Exit_Zone,2
69.772,Info,Arena,1,Enter_Zone,4
69.945,Info,Arena,2,Exit_Zone,3
69.945,Info,Arena,2,Enter_Zone,4
69.976,Info,Arena,3,Exit_Zone,1
69.976,Info,Arena,3,Enter_Zone,4
70.105,Info,Arena,1,Exit_Zone,4
70.105,Info,Arena,1,Enter_Zone,3
70.204,Info,Arena,2,Exit_Zone,4
70.204,Info,Arena,2,Enter_Zone,1
70.438,Info,Arena,3,Exit_Zone,4
70.438,Info,Arena,3,Enter_Zone,2
70.88,Info,Arena,8,Exit_Zone,1
70.88,Info,Arena,8,Enter_Zone,4
70.943,Info,Arena,8,Exit_Zone,4
70.943,Info,Arena,8,Enter_Zone,2
71.271,Info,Arena,5,Exit_Zone,3
71.271,Info,Arena,5,Enter_Zone,4
71.471,Info,Arena,5,Exit_Zone,4
71.471,Info,Arena,5,Enter_Zone,2
71.706,Info,Arena,5,Exit_Zone,2
71.706,Info,Arena,5,Enter_Zone,3
71.771,Info,Arena,5,Exit_Zone,3
71.771,Info,Arena,5,Enter_Zone,2
72.404,Info,Arena,2,Exit_Zone,1
72.404,Info,Arena,2,Enter_Zone,4
72.741,Info,Arena,2,Exit_Zone,4
72.741,Info,Arena,2,Enter_Zone,3
73.04,Info,Arena,5,Exit_Zone,2
73.04,Info,Arena,5,Enter_Zone,4
73.404,Info,Arena,5,Exit_Zone,4
73.404,Info,Arena,5,Enter_Zone,3
73.605,Info,Arena,3,Exit_Zone,2
73.605,Info,Arena,3,Enter_Zone,4
74.274,Info,Arena,3,Exit_Zone,4
74.274,Info,Arena,3,Enter_Zone,3
74.473,Info,Arena,7,Exit_Zone,1
74.473,Info,Arena,7,Enter_Zone,4
74.704,Info,Arena,2,Exit_Zone,3
74.704,Info,Arena,2,Enter_Zone,4
74.838,Info,Arena,2,Exit_Zone,4
74.838,Info,Arena,2,Enter_Zone,1
74.838,Info,Arena,7,Exit_Zone,4
74.838,Info,Arena,7,Enter_Zone,3
75.013,Info,Arena,5,Exit_Zone,3
75.013,Info,Arena,5,Enter_Zone,4
75.281,Info,Arena,5,Exit_Zone,4
75.281,Info,Arena,5,Enter_Zone,1
75.486,Info,Arena,6,Exit_Zone,3
75.486,Info,Arena,6,Enter_Zone,4
75.814,Info,Arena,8,Exit_Zone,2
75.814,Info,Arena,8,Enter_Zone,4
75.845,Info,Arena,6,Exit_Zone,4
75.845,Info,Arena,6,Enter_Zone,1
75.889,Info,Arena,8,Exit_Zone,4
75.889,Info,Arena,8,Enter_Zone,3
76.504,Info,Arena,8,Exit_Zone,3
76.504,Info,Arena,8,Enter_Zone,4
76.537,Info,Arena,8,Exit_Zone,4
76.537,Info,Arena,8,Enter_Zone,1
77.114,Info,Arena,2,Exit_Zone,1
77.114,Info,Arena,2,Enter_Zone,4
77.15,Info,Arena,5,Exit_Zone,1
77.15,Info,Arena,5,Enter_Zone,4
77.181,Info,Arena,5,Exit_Zone,4
77.181,Info,Arena,5,Enter_Zone,2
77.459,Info,Arena,2,Exit_Zone,4
77.459,Info,Arena,2,Enter_Zone,2
77.811,Info,Arena,7,Exit_Zone,3
77.811,Info,Arena,7,Enter_Zone,4
78.049,Info,Arena,7,Exit_Zone,4
78.049,Info,Arena,7,Enter_Zone,2
78.078,Info,Arena,7,Exit_Zone,2
78.078,Info,Arena,7,Enter_Zone,4
78.108,Info,Arena,7,Exit_Zone,4
78.108,Info,Arena,7,Enter_Zone,3
78.878,Info,Arena,1,Exit_Zone,3
78.878,Info,Arena,1,Enter_Zone,4
79.004,Info,Arena,5,Exit_Zone,2
79.004,Info,Arena,5,Enter_Zone,4
79.304,Info,Arena,1,Exit_Zone,4
79.304,Info,Arena,1,Enter_Zone,1
79.404,Info,Arena,1,Exit_Zone,1
79.404,Info,Arena,1,Enter_Zone,4
79.404,Info,Arena,5,Exit_Zone,4
79.404,Info,Arena,5,Enter_Zone,1
79.604,Info,Arena,1,Exit_Zone,4
79.604,Info,Arena,1,Enter_Zone,3
79.908,Info,Arena,8,Exit_Zone,1
79.908,Info,Arena,8,Enter_Zone,4
80.07,Info,Arena,8,Exit_Zone,4
80.07,Info,Arena,8,Enter_Zone,2
81.47,Info,Arena,5,Exit_Zone,1
81.47,Info,Arena,5,Enter_Zone,4
81.738,Info,Arena,5,Exit_Zone,4
81.738,Info,Arena,5,Enter_Zone,3
81.941,Info,Arena,2,Exit_Zone,2
81.941,Info,Arena,2,Enter_Zone,4
82.271,Info,Arena,2,Exit_Zone,4
82.271,Info,Arena,2,Enter_Zone,3
82.803,Info,Arena,1,Exit_Zone,3
82.803,Info,Arena,1,Enter_Zone,4
82.978,Info,Arena,1,Exit_Zone,4
82.978,Info,Arena,1,Enter_Zone,2
83.407,Info,Arena,7,Exit_Zone,3
83.407,Info,Arena,7,Enter_Zone,4
83.637,Info,Arena,7,Exit_Zone,4
83.637,Info,Arena,7,Enter_Zone,1
83.737,Info,Arena,3,Exit_Zone,3
83.737,Info,Arena,3,Enter_Zone,4
83.804,Info,Arena,1,Exit_Zone,2
83.804,Info,Arena,1,Enter_Zone,4
83.912,Info,Arena,1,Exit_Zone,4
83.912,Info,Arena,1,Enter_Zone,1
83.979,Info,Arena,5,Exit_Zone,3
83.979,Info,Arena,5,Enter_Zone,4
84.044,Info,Arena,5,Exit_Zone,4
84.044,Info,Arena,5,Enter_Zone,2
84.973,Info,Arena,3,Exit_Zone,4
84.973,Info,Arena,3,Enter_Zone,2
85.807,Info,Arena,5,Exit_Zone,2
85.807,Info,Arena,5,Enter_Zone,4
85.84,Info,Arena,1,Exit_Zone,1
85.84,Info,Arena,1,Enter_Zone,4
85.988,Info,Arena,5,Exit_Zone,4
85.988,Info,Arena,5,Enter_Zone,3
86.023,Info,Arena,1,Exit_Zone,4
86.023,Info,Arena,1,Enter_Zone,2
86.581,Info,Arena,2,Exit_Zone,3
86.581,Info,Arena,2,Enter_Zone,4
87.038,Info,Arena,2,Exit_Zone,4
87.038,Info,Arena,2,Enter_Zone,1
89.336,Info,Arena,6,Exit_Zone,1
89.336,Info,Arena,6,Enter_Zone,4
89.372,Info,Arena,6,Exit_Zone,4
89.372,Info,Arena,6,Enter_Zone,1
89.503,Info,Arena,6,Exit_Zone,1
89.503,Info,Arena,6,Enter_Zone,4
90.028,Info,Arena,7,Exit_Zone,1
90.028,Info,Arena,7,Enter_Zone,4
90.062,Info,Arena,5,Exit_Zone,3
90.062,Info,Arena,5,Enter_Zone,4
90.173,Info,Arena,2,Exit_Zone,1
90.173,Info,Arena,2,Enter_Zone,4
90.173,Info,Arena,6,Exit_Zone,4
90.173,Info,Arena,6,Enter_Zone,2
90.207,Info,Arena,5,Exit_Zone,4
90.207,Info,Arena,5,Enter_Zone,2
90.355,Info,Arena,7,Exit_Zone,4
90.355,Info,Arena,7,Enter_Zone,3
90.5,Info,Arena,2,Exit_Zone,4
90.5,Info,Arena,2,Enter_Zone,3
90.813,Info,Arena,5,Exit_Zone,2
90.813,Info,Arena,5,Enter_Zone,3
90.845,Info,Arena,5,Exit_Zone,3
90.845,Info,Arena,5,Enter_Zone,2
90.953,Info,Arena,5,Exit_Zone,2
90.953,Info,Arena,5,Enter_Zone,3
90.985,Info,Arena,5,Exit_Zone,3
90.985,Info,Arena,5,Enter_Zone,2
92.136,Info,Arena,5,Exit_Zone,2
92.136,Info,Arena,5,Enter_Zone,4
92.336,Info,Arena,5,Exit_Zone,4
92.336,Info,Arena,5,Enter_Zone,3
92.824,Info,Arena,3,Exit_Zone,2
92.824,Info,Arena,3,Enter_Zone,4
93.112,Info,Arena,5,Exit_Zone,3
93.112,Info,Arena,5,Enter_Zone,4
93.246,Info,Arena,5,Exit_Zone,4
93.246,Info,Arena,5,Enter_Zone,2
93.277,Info,Arena,3,Exit_Zone,4
93.277,Info,Arena,3,Enter_Zone,1
93.582,Info,Arena,1,Exit_Zone,2
93.582,Info,Arena,1,Enter_Zone,4
93.809,Info,Arena,5,Exit_Zone,2
93.809,Info,Arena,5,Enter_Zone,3
93.882,Info,Arena,1,Exit_Zone,4
93.882,Info,Arena,1,Enter_Zone,3
93.978,Info,Arena,5,Exit_Zone,3
93.978,Info,Arena,5,Enter_Zone,2
94.836,Info,Arena,5,Exit_Zone,2
94.836,Info,Arena,5,Enter_Zone,4
95.037,Info,Arena,5,Exit_Zone,4
95.037,Info,Arena,5,Enter_Zone,1
97.436,Info,Arena,5,Exit_Zone,1
97.436,Info,Arena,5,Enter_Zone,4
97.802,Info,Arena,5,Exit_Zone,4
97.802,Info,Arena,5,Enter_Zone,3
99.236,Info,Arena,7,Exit_Zone,3
99.236,Info,Arena,7,Enter_Zone,4
99.435,Info,Arena,1,Exit_Zone,3
99.435,Info,Arena,1,Enter_Zone,4
99.502,Info,Arena,1,Exit_Zone,4
99.502,Info,Arena,1,Enter_Zone,2
99.569,Info,Arena,7,Exit_Zone,4
99.569,Info,Arena,7,Enter_Zone,1
100.202,Info,Arena,3,Exit_Zone,1
100.202,Info,Arena,3,Enter_Zone,4
100.369,Info,Arena,8,Exit_Zone,2
100.369,Info,Arena,8,Enter_Zone,4
100.403,Info,Arena,8,Exit_Zone,4
100.403,Info,Arena,8,Enter_Zone,1
100.753,Info,Arena,3,Exit_Zone,4
100.753,Info,Arena,3,Enter_Zone,3
100.894,Info,Arena,5,Exit_Zone,3
100.894,Info,Arena,5,Enter_Zone,4
100.993,Info,Arena,5,Exit_Zone,4
100.993,Info,Arena,5,Enter_Zone,2
103.336,Info,Arena,5,Exit_Zone,2
103.336,Info,Arena,5,Enter_Zone,4
103.603,Info,Arena,5,Exit_Zone,4
103.603,Info,Arena,5,Enter_Zone,1
104.435,Info,Arena,2,Exit_Zone,3
104.435,Info,Arena,2,Enter_Zone,4
104.608,Info,Arena,8,Exit_Zone,1
104.608,Info,Arena,8,Enter_Zone,4
104.641,Info,Arena,8,Exit_Zone,4
104.641,Info,Arena,8,Enter_Zone,2
104.955,Info,Arena,2,Exit_Zone,4
104.955,Info,Arena,2,Enter_Zone,2
105.632,Info,Arena,5,Exit_Zone,1
105.632,Info,Arena,5,Enter_Zone,3
105.663,Info,Arena,5,Exit_Zone,3
105.663,Info,Arena,5,Enter_Zone,1
105.698,Info,Arena,5,Exit_Zone,1
105.698,Info,Arena,5,Enter_Zone,3
105.731,Info,Arena,5,Exit_Zone,3
105.731,Info,Arena,5,Enter_Zone,1
106.708,Info,Arena,5,Exit_Zone,1
106.708,Info,Arena,5,Enter_Zone,4
106.841,Info,Arena,5,Exit_Zone,4
106.841,Info,Arena,5,Enter_Zone,2
107.837,Info,Arena,8,Exit_Zone,2
107.837,Info,Arena,8,Enter_Zone,3
108.435,Info,Arena,5,Exit_Zone,2
108.435,Info,Arena,5,Enter_Zone,4
108.668,Info,Arena,5,Exit_Zone,4
108.668,Info,Arena,5,Enter_Zone,3
110.035,Info,Arena,2,Exit_Zone,2
110.035,Info,Arena,2,Enter_Zone,4
110.401,Info,Arena,2,Exit_Zone,4
110.401,Info,Arena,2,Enter_Zone,3
111.374,Info,Arena,5,Exit_Zone,3
111.374,Info,Arena,5,Enter_Zone,4
111.601,Info,Arena,5,Exit_Zone,4
111.601,Info,Arena,5,Enter_Zone,1
111.601,Info,Arena,7,Exit_Zone,1
111.601,Info,Arena,7,Enter_Zone,4
111.735,Info,Arena,7,Exit_Zone,4
111.735,Info,Arena,7,Enter_Zone,3
113.534,Info,Arena,3,Exit_Zone,3
113.534,Info,Arena,3,Enter_Zone,4
113.801,Info,Arena,3,Exit_Zone,4
113.801,Info,Arena,3,Enter_Zone,2
114.205,Info,Arena,5,Exit_Zone,1
114.205,Info,Arena,5,Enter_Zone,4
114.303,Info,Arena,2,Exit_Zone,3
114.303,Info,Arena,2,Enter_Zone,4
114.404,Info,Arena,5,Exit_Zone,4
114.404,Info,Arena,5,Enter_Zone,3
114.637,Info,Arena,2,Exit_Zone,4
114.637,Info,Arena,2,Enter_Zone,1
115.269,Info,Arena,1,Exit_Zone,2
115.269,Info,Arena,1,Enter_Zone,4
115.434,Info,Arena,1,Exit_Zone,4
115.434,Info,Arena,1,Enter_Zone,2
115.91,Info,Arena,5,Exit_Zone,3
115.91,Info,Arena,5,Enter_Zone,4
116.101,Info,Arena,5,Exit_Zone,4
116.101,Info,Arena,5,Enter_Zone,2
116.167,Info,Arena,5,Exit_Zone,2
116.167,Info,Arena,5,Enter_Zone,4
116.267,Info,Arena,5,Exit_Zone,4
116.267,Info,Arena,5,Enter_Zone,1
117.939,Info,Arena,2,Exit_Zone,1
117.939,Info,Arena,2,Enter_Zone,4
118.201,Info,Arena,2,Exit_Zone,4
118.201,Info,Arena,2,Enter_Zone,3
118.234,Info,Arena,5,Exit_Zone,1
118.234,Info,Arena,5,Enter_Zone,4
118.268,Info,Arena,7,Exit_Zone,3
118.268,Info,Arena,7,Enter_Zone,4
118.502,Info,Arena,7,Exit_Zone,4
118.502,Info,Arena,7,Enter_Zone,2
118.538,Info,Arena,5,Exit_Zone,4
118.538,Info,Arena,5,Enter_Zone,3
118.768,Info,Arena,1,Exit_Zone,2
118.768,Info,Arena,1,Enter_Zone,4
119.167,Info,Arena,1,Exit_Zone,4
119.167,Info,Arena,1,Enter_Zone,3
120.069,Info,Arena,5,Exit_Zone,3
120.069,Info,Arena,5,Enter_Zone,4
120.334,Info,Arena,5,Exit_Zone,4
120.334,Info,Arena,5,Enter_Zone,1
120.467,Info,Arena,3,Exit_Zone,2
120.467,Info,Arena,3,Enter_Zone,4
120.877,Info,Arena,3,Exit_Zone,4
120.877,Info,Arena,3,Enter_Zone,1
122.217,Info,Arena,5,Exit_Zone,1
122.217,Info,Arena,5,Enter_Zone,4
122.483,Info,Arena,5,Exit_Zone,4
122.483,Info,Arena,5,Enter_Zone,3
123.37,Info,Arena,1,Exit_Zone,3
123.37,Info,Arena,1,Enter_Zone,4
123.679,Info,Arena,1,Exit_Zone,4
123.679,Info,Arena,1,Enter_Zone,1
123.781,Info,Arena,1,Exit_Zone,1
123.781,Info,Arena,1,Enter_Zone,4
